Time,Length,Brand,Device,Action,Source
3.497000000003027,-8,Fitbit,FitbitBand,FitbitBand_sync,3
3.4989999999961583,-13,Fitbit,FitbitBand,FitbitBand_sync,3
3.528999999994994,-8,Fitbit,FitbitBand,FitbitBand_sync,3
3.528999999994994,-8,Fitbit,FitbitBand,FitbitBand_sync,3
3.555999999996857,-18,Fitbit,FitbitBand,FitbitBand_sync,3
3.555999999996857,-8,Fitbit,FitbitBand,FitbitBand_sync,3
3.555999999996857,-8,Fitbit,FitbitBand,FitbitBand_sync,3
3.657999999995809,-8,Fitbit,FitbitBand,FitbitBand_sync,3
3.948999999993248,-14,Fitbit,FitbitBand,FitbitBand_sync,3
7.130000000004657,-32,Fitbit,FitbitBand,FitbitBand_sync,3
8.779999999998836,-21,Fitbit,FitbitBand,FitbitBand_sync,3
8.781000000002678,15,Fitbit,FitbitBand,FitbitBand_sync,3
8.83299999999872,-8,Fitbit,FitbitBand,FitbitBand_sync,3
9.27499999999418,-13,Fitbit,FitbitBand,FitbitBand_sync,3
10.334000000002561,25,Fitbit,FitbitBand,FitbitBand_sync,3
10.618000000002212,-8,Fitbit,FitbitBand,FitbitBand_sync,3
10.72599999999511,-26,Fitbit,FitbitBand,FitbitBand_sync,3
10.730999999999767,15,Fitbit,FitbitBand,FitbitBand_sync,3
10.889999999999418,-8,Fitbit,FitbitBand,FitbitBand_sync,3
11.160999999992782,-19,Fitbit,FitbitBand,FitbitBand_sync,3
11.164000000004307,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.30800000000454,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.30899999999383,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.452999999994063,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.453999999997905,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.459000000002561,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.597999999998137,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.599000000001979,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.603999999992084,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.744999999995343,-194,Fitbit,FitbitBand,FitbitBand_sync,3
11.744999999995343,-21,Fitbit,FitbitBand,FitbitBand_sync,3
11.744999999995343,-21,Fitbit,FitbitBand,FitbitBand_sync,3
12.569000000003143,22,Fitbit,FitbitBand,FitbitBand_sync,3
12.89900000000489,-18,Fitbit,FitbitBand,FitbitBand_sync,3
12.902000000001863,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.902999999991152,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.903999999994994,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.904999999998836,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.904999999998836,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.906000000002678,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.906000000002678,-8,Fitbit,FitbitBand,FitbitBand_sync,3
12.906999999991967,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.907999999995809,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.907999999995809,194,Fitbit,FitbitBand,FitbitBand_sync,3
12.90899999999965,43,Fitbit,FitbitBand,FitbitBand_sync,3
12.90899999999965,14,Fitbit,FitbitBand,FitbitBand_sync,3
13.046999999991385,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.046999999991385,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.103000000002794,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.194000000003143,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.194000000003143,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.211999999999534,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.336999999999534,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.336999999999534,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.34100000000035,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.34100000000035,-8,Fitbit,FitbitBand,FitbitBand_sync,3
13.478999999992084,-18,Fitbit,FitbitBand,FitbitBand_sync,3
13.57499999999709,-8,Fitbit,FitbitBand,FitbitBand_sync,3
14.059999999997672,-14,Fitbit,FitbitBand,FitbitBand_sync,3
16.23399999999674,-32,Fitbit,FitbitBand,FitbitBand_sync,3
19.702999999994063,25,Fitbit,FitbitBand,FitbitBand_sync,3
19.85899999999674,-26,Fitbit,FitbitBand,FitbitBand_sync,3
19.862999999997555,15,Fitbit,FitbitBand,FitbitBand_sync,3
19.864999999990687,-8,Fitbit,FitbitBand,FitbitBand_sync,3
20.14900000000489,-21,Fitbit,FitbitBand,FitbitBand_sync,3
20.14900000000489,15,Fitbit,FitbitBand,FitbitBand_sync,3
20.152000000001863,-8,Fitbit,FitbitBand,FitbitBand_sync,3
20.293999999994412,-19,Fitbit,FitbitBand,FitbitBand_sync,3
20.297999999995227,-194,Fitbit,FitbitBand,FitbitBand_sync,3
20.438999999998487,-194,Fitbit,FitbitBand,FitbitBand_sync,3
20.448000000003958,-8,Fitbit,FitbitBand,FitbitBand_sync,3
20.58499999999185,-194,Fitbit,FitbitBand,FitbitBand_sync,3
20.586999999999534,-194,Fitbit,FitbitBand,FitbitBand_sync,3
20.588999999992666,-194,Fitbit,FitbitBand,FitbitBand_sync,3
20.875,-194,Fitbit,FitbitBand,FitbitBand_sync,3
20.87699999999313,-194,Fitbit,FitbitBand,FitbitBand_sync,3
20.879000000000815,-194,Fitbit,FitbitBand,FitbitBand_sync,3
21.020000000004075,-194,Fitbit,FitbitBand,FitbitBand_sync,3
21.020999999993364,-139,Fitbit,FitbitBand,FitbitBand_sync,3
21.020999999993364,-21,Fitbit,FitbitBand,FitbitBand_sync,3
21.785999999992782,22,Fitbit,FitbitBand,FitbitBand_sync,3
22.03399999999965,-18,Fitbit,FitbitBand,FitbitBand_sync,3
22.036999999996624,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.038000000000466,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.039000000004307,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.039999999993597,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.039999999993597,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.04099999999744,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.04099999999744,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.04099999999744,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.04200000000128,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.04299999999057,194,Fitbit,FitbitBand,FitbitBand_sync,3
22.043999999994412,59,Fitbit,FitbitBand,FitbitBand_sync,3
22.043999999994412,14,Fitbit,FitbitBand,FitbitBand_sync,3
22.271999999997206,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.470000000001164,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.470000000001164,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.47599999999511,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.47599999999511,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.76600000000326,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.788000000000466,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.788000000000466,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.789999999993597,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.789999999993597,-13,Fitbit,FitbitBand,FitbitBand_sync,3
22.81500000000233,-18,Fitbit,FitbitBand,FitbitBand_sync,3
22.81500000000233,-8,Fitbit,FitbitBand,FitbitBand_sync,3
22.81500000000233,-8,Fitbit,FitbitBand,FitbitBand_sync,3
23.203999999997905,-14,Fitbit,FitbitBand,FitbitBand_sync,3
24.319000000003143,-32,Fitbit,FitbitBand,FitbitBand_sync,3
25.312999999994645,-32,Fitbit,FitbitBand,FitbitBand_sync,3
27.34999999999127,-32,Fitbit,FitbitBand,FitbitBand_sync,3
28.09999999999127,-21,Fitbit,FitbitBand,FitbitBand_sync,3
28.09999999999127,15,Fitbit,FitbitBand,FitbitBand_sync,3
28.281000000002678,-8,Fitbit,FitbitBand,FitbitBand_sync,3
28.339999999996508,-32,Fitbit,FitbitBand,FitbitBand_sync,3
28.561000000001513,-13,Fitbit,FitbitBand,FitbitBand_sync,3
29.705000000001746,25,Fitbit,FitbitBand,FitbitBand_sync,3
29.910000000003492,-8,Fitbit,FitbitBand,FitbitBand_sync,3
0.0,25,Fitbit,FitbitBand,FitbitBand_sync,4
0.46099999999569263,-8,Fitbit,FitbitBand,FitbitBand_sync,4
0.6019999999989523,-26,Fitbit,FitbitBand,FitbitBand_sync,4
0.606999999989057,15,Fitbit,FitbitBand,FitbitBand_sync,4
0.7839999999996508,-8,Fitbit,FitbitBand,FitbitBand_sync,4
0.8940000000002328,-21,Fitbit,FitbitBand,FitbitBand_sync,4
0.8940000000002328,15,Fitbit,FitbitBand,FitbitBand_sync,4
1.161999999996624,-8,Fitbit,FitbitBand,FitbitBand_sync,4
1.3279999999940628,-19,Fitbit,FitbitBand,FitbitBand_sync,4
1.330999999991036,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.330999999991036,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.3359999999956926,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.4739999999874271,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.4769999999989523,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.4789999999920838,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.620999999999185,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.764999999999418,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.7659999999887077,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.7709999999933643,-194,Fitbit,FitbitBand,FitbitBand_sync,4
1.9089999999996508,-21,Fitbit,FitbitBand,FitbitBand_sync,4
1.9089999999996508,-21,Fitbit,FitbitBand,FitbitBand_sync,4
3.5129999999917345,-13,Fitbit,FitbitBand,FitbitBand_sync,4
3.6349999999947613,22,Fitbit,FitbitBand,FitbitBand_sync,4
3.6929999999993015,-18,Fitbit,FitbitBand,FitbitBand_sync,4
3.694999999992433,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.6959999999962747,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.697999999989406,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.697999999989406,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.698999999993248,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.698999999993248,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.6999999999970896,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.7009999999863794,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.701999999990221,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.701999999990221,194,Fitbit,FitbitBand,FitbitBand_sync,4
3.702999999994063,43,Fitbit,FitbitBand,FitbitBand_sync,4
3.702999999994063,14,Fitbit,FitbitBand,FitbitBand_sync,4
3.7269999999989523,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.7269999999989523,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.7549999999901047,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.7549999999901047,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.7589999999909196,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.7589999999909196,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.786999999996624,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.786999999996624,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.789999999993597,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.789999999993597,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.848999999987427,-8,Fitbit,FitbitBand,FitbitBand_sync,4
3.9649999999965075,-18,Fitbit,FitbitBand,FitbitBand_sync,4
4.330999999991036,-14,Fitbit,FitbitBand,FitbitBand_sync,4
4.331999999994878,-32,Fitbit,FitbitBand,FitbitBand_sync,4
9.161999999996624,-21,Fitbit,FitbitBand,FitbitBand_sync,4
9.163000000000466,15,Fitbit,FitbitBand,FitbitBand_sync,4
9.219999999986612,-32,Fitbit,FitbitBand,FitbitBand_sync,4
9.243999999991502,-8,Fitbit,FitbitBand,FitbitBand_sync,4
9.740999999994528,-13,Fitbit,FitbitBand,FitbitBand_sync,4
10.084999999991851,25,Fitbit,FitbitBand,FitbitBand_sync,4
10.410999999992782,-8,Fitbit,FitbitBand,FitbitBand_sync,4
10.46799999999348,-26,Fitbit,FitbitBand,FitbitBand_sync,4
10.471999999994296,15,Fitbit,FitbitBand,FitbitBand_sync,4
10.620999999999185,-8,Fitbit,FitbitBand,FitbitBand_sync,4
11.045999999987544,-19,Fitbit,FitbitBand,FitbitBand_sync,4
11.049999999988358,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.051999999996042,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.336999999999534,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.338999999992666,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.481999999989057,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.482999999992899,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.486999999993714,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.626999999993131,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.628999999986263,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.632999999987078,-194,Fitbit,FitbitBand,FitbitBand_sync,4
11.772999999986496,-69,Fitbit,FitbitBand,FitbitBand_sync,4
11.772999999986496,-21,Fitbit,FitbitBand,FitbitBand_sync,4
12.644999999989523,22,Fitbit,FitbitBand,FitbitBand_sync,4
13.134999999994761,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.21799999999348,-18,Fitbit,FitbitBand,FitbitBand_sync,4
13.221999999994296,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.223999999987427,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.224999999991269,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.22599999999511,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.227999999988242,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.227999999988242,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.228999999992084,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.229999999995925,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.229999999995925,194,Fitbit,FitbitBand,FitbitBand_sync,4
13.229999999995925,43,Fitbit,FitbitBand,FitbitBand_sync,4
13.230999999999767,14,Fitbit,FitbitBand,FitbitBand_sync,4
13.365999999994528,-32,Fitbit,FitbitBand,FitbitBand_sync,4
13.36799999998766,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.36799999998766,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.509999999994761,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.509999999994761,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.515999999988708,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.515999999988708,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.655999999988126,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.655999999988126,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.65999999998894,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.65999999998894,-8,Fitbit,FitbitBand,FitbitBand_sync,4
13.797999999995227,-18,Fitbit,FitbitBand,FitbitBand_sync,4
13.913000000000466,-8,Fitbit,FitbitBand,FitbitBand_sync,4
14.379999999990105,-14,Fitbit,FitbitBand,FitbitBand_sync,4
14.379999999990105,-32,Fitbit,FitbitBand,FitbitBand_sync,4
16.40799999999581,-32,Fitbit,FitbitBand,FitbitBand_sync,4
17.279999999998836,-32,Fitbit,FitbitBand,FitbitBand_sync,4
20.020999999993364,25,Fitbit,FitbitBand,FitbitBand_sync,4
20.58499999999185,-8,Fitbit,FitbitBand,FitbitBand_sync,4
20.613999999986845,-26,Fitbit,FitbitBand,FitbitBand_sync,4
20.61799999998766,15,Fitbit,FitbitBand,FitbitBand_sync,4
20.861999999993714,-8,Fitbit,FitbitBand,FitbitBand_sync,4
20.902999999991152,-21,Fitbit,FitbitBand,FitbitBand_sync,4
20.902999999991152,15,Fitbit,FitbitBand,FitbitBand_sync,4
21.15999999998894,-8,Fitbit,FitbitBand,FitbitBand_sync,4
21.194999999992433,-19,Fitbit,FitbitBand,FitbitBand_sync,4
21.194999999992433,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.195999999996275,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.20099999998638,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.339999999996508,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.34199999998964,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.34299999999348,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.48499999998603,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.485999999989872,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.489999999990687,-194,Fitbit,FitbitBand,FitbitBand_sync,4
21.628999999986263,-155,Fitbit,FitbitBand,FitbitBand_sync,4
21.630999999993946,-21,Fitbit,FitbitBand,FitbitBand_sync,4
21.630999999993946,-32,Fitbit,FitbitBand,FitbitBand_sync,4
22.58299999999872,22,Fitbit,FitbitBand,FitbitBand_sync,4
23.223999999987427,-18,Fitbit,FitbitBand,FitbitBand_sync,4
23.226999999998952,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.227999999988242,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.228999999992084,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.229999999995925,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.230999999999767,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.231999999989057,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.2329999999929,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.2329999999929,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.23399999999674,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.23399999999674,194,Fitbit,FitbitBand,FitbitBand_sync,4
23.23399999999674,43,Fitbit,FitbitBand,FitbitBand_sync,4
23.23499999998603,14,Fitbit,FitbitBand,FitbitBand_sync,4
23.520999999993364,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.528999999994994,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.528999999994994,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.528999999994994,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.528999999994994,-13,Fitbit,FitbitBand,FitbitBand_sync,4
23.578999999997905,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.586999999999534,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.586999999999534,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.61699999999837,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.61699999999837,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.61699999999837,-8,Fitbit,FitbitBand,FitbitBand_sync,4
23.702999999994063,-18,Fitbit,FitbitBand,FitbitBand_sync,4
23.79299999999057,-8,Fitbit,FitbitBand,FitbitBand_sync,4
24.00999999999476,-14,Fitbit,FitbitBand,FitbitBand_sync,4
28.389999999999418,-32,Fitbit,FitbitBand,FitbitBand_sync,4
28.839999999996508,-21,Fitbit,FitbitBand,FitbitBand_sync,4
28.839999999996508,15,Fitbit,FitbitBand,FitbitBand_sync,4
29.019999999989523,-8,Fitbit,FitbitBand,FitbitBand_sync,4
29.315999999991618,-13,Fitbit,FitbitBand,FitbitBand_sync,4
29.805999999996857,25,Fitbit,FitbitBand,FitbitBand_sync,4
29.95899999998801,-8,Fitbit,FitbitBand,FitbitBand_sync,4
0.0,15,Fitbit,FitbitBand,FitbitBand_sync,5
0.17499999998835847,-19,Fitbit,FitbitBand,FitbitBand_sync,5
0.17599999999220017,-8,Fitbit,FitbitBand,FitbitBand_sync,5
0.20599999999103602,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.23599999998987187,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.23799999999755528,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.24099999999452848,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.29699999999138527,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.29699999999138527,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.3600000000005821,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.3879999999917345,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.41799999999057036,-194,Fitbit,FitbitBand,FitbitBand_sync,5
0.41899999999441206,-139,Fitbit,FitbitBand,FitbitBand_sync,5
0.4470000000001164,-21,Fitbit,FitbitBand,FitbitBand_sync,5
1.1670000000012806,22,Fitbit,FitbitBand,FitbitBand_sync,5
1.2249999999912689,-18,Fitbit,FitbitBand,FitbitBand_sync,5
1.2269999999989523,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.227999999988242,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.2289999999920838,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.2299999999959255,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.2309999999997672,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.231999999989057,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.2329999999928987,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.2339999999967404,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.235000000000582,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.235000000000582,194,Fitbit,FitbitBand,FitbitBand_sync,5
1.235000000000582,59,Fitbit,FitbitBand,FitbitBand_sync,5
1.235000000000582,14,Fitbit,FitbitBand,FitbitBand_sync,5
1.2589999999909196,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.2589999999909196,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.286999999996624,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.286999999996624,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.2909999999974389,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.2909999999974389,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.3189999999885913,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.3189999999885913,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.3220000000001164,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.3220000000001164,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.495999999999185,-18,Fitbit,FitbitBand,FitbitBand_sync,5
1.495999999999185,-8,Fitbit,FitbitBand,FitbitBand_sync,5
1.7639999999955762,-14,Fitbit,FitbitBand,FitbitBand_sync,5
6.5349999999889405,-32,Fitbit,FitbitBand,FitbitBand_sync,5
6.6269999999931315,-21,Fitbit,FitbitBand,FitbitBand_sync,5
6.627999999996973,15,Fitbit,FitbitBand,FitbitBand_sync,5
6.6759999999922,-8,Fitbit,FitbitBand,FitbitBand_sync,5
7.095999999990454,-13,Fitbit,FitbitBand,FitbitBand_sync,5
7.353999999992084,25,Fitbit,FitbitBand,FitbitBand_sync,5
7.822000000000116,-26,Fitbit,FitbitBand,FitbitBand_sync,5
7.826999999990221,15,Fitbit,FitbitBand,FitbitBand_sync,5
7.8289999999979045,-8,Fitbit,FitbitBand,FitbitBand_sync,5
8.023999999990338,-8,Fitbit,FitbitBand,FitbitBand_sync,5
8.690999999991618,-19,Fitbit,FitbitBand,FitbitBand_sync,5
8.693999999988591,-194,Fitbit,FitbitBand,FitbitBand_sync,5
8.695999999996275,-194,Fitbit,FitbitBand,FitbitBand_sync,5
8.697999999989406,-194,Fitbit,FitbitBand,FitbitBand_sync,5
8.837999999988824,-194,Fitbit,FitbitBand,FitbitBand_sync,5
8.839999999996508,-194,Fitbit,FitbitBand,FitbitBand_sync,5
8.84100000000035,-194,Fitbit,FitbitBand,FitbitBand_sync,5
8.982999999992899,-194,Fitbit,FitbitBand,FitbitBand_sync,5
8.985000000000582,-194,Fitbit,FitbitBand,FitbitBand_sync,5
9.126999999993131,-194,Fitbit,FitbitBand,FitbitBand_sync,5
9.131999999997788,-171,Fitbit,FitbitBand,FitbitBand_sync,5
9.131999999997788,-21,Fitbit,FitbitBand,FitbitBand_sync,5
9.271999999997206,-32,Fitbit,FitbitBand,FitbitBand_sync,5
9.562999999994645,-32,Fitbit,FitbitBand,FitbitBand_sync,5
9.769999999989523,22,Fitbit,FitbitBand,FitbitBand_sync,5
9.993999999991502,-18,Fitbit,FitbitBand,FitbitBand_sync,5
9.996999999988475,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.0,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.00099999998929,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.00099999998929,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.001999999993131,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.002999999996973,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.002999999996973,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.004000000000815,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.004000000000815,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.004999999990105,194,Fitbit,FitbitBand,FitbitBand_sync,5
10.004999999990105,59,Fitbit,FitbitBand,FitbitBand_sync,5
10.004999999990105,14,Fitbit,FitbitBand,FitbitBand_sync,5
10.14999999999418,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.286999999996624,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.286999999996624,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.430999999996857,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.430999999996857,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.720999999990454,-32,Fitbit,FitbitBand,FitbitBand_sync,5
10.865999999994528,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.865999999994528,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.870999999999185,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.870999999999185,-8,Fitbit,FitbitBand,FitbitBand_sync,5
10.870999999999185,-8,Fitbit,FitbitBand,FitbitBand_sync,5
11.00899999999092,-18,Fitbit,FitbitBand,FitbitBand_sync,5
11.039999999993597,-8,Fitbit,FitbitBand,FitbitBand_sync,5
11.153999999994994,-14,Fitbit,FitbitBand,FitbitBand_sync,5
12.748999999996158,-32,Fitbit,FitbitBand,FitbitBand_sync,5
15.64999999999418,-32,Fitbit,FitbitBand,FitbitBand_sync,5
16.80899999999383,-32,Fitbit,FitbitBand,FitbitBand_sync,5
17.045999999987544,25,Fitbit,FitbitBand,FitbitBand_sync,5
17.2439999999915,-26,Fitbit,FitbitBand,FitbitBand_sync,5
17.247999999992317,15,Fitbit,FitbitBand,FitbitBand_sync,5
17.25099999998929,-8,Fitbit,FitbitBand,FitbitBand_sync,5
17.472999999998137,-8,Fitbit,FitbitBand,FitbitBand_sync,5
17.53399999999965,-21,Fitbit,FitbitBand,FitbitBand_sync,5
17.573999999993248,15,Fitbit,FitbitBand,FitbitBand_sync,5
17.680999999996857,-8,Fitbit,FitbitBand,FitbitBand_sync,5
17.823999999993248,-19,Fitbit,FitbitBand,FitbitBand_sync,5
17.82699999999022,-194,Fitbit,FitbitBand,FitbitBand_sync,5
17.828999999997905,-194,Fitbit,FitbitBand,FitbitBand_sync,5
17.830999999991036,-194,Fitbit,FitbitBand,FitbitBand_sync,5
17.970000000001164,-194,Fitbit,FitbitBand,FitbitBand_sync,5
17.971999999994296,-194,Fitbit,FitbitBand,FitbitBand_sync,5
17.973999999987427,-194,Fitbit,FitbitBand,FitbitBand_sync,5
18.11599999999453,-194,Fitbit,FitbitBand,FitbitBand_sync,5
